"StationCode","isSWMP","DateTimeStamp","Historical","ProvisionalPlus","F_Record","Temp","F_Temp","SpCond","F_SpCond","Sal","F_Sal","DO_Pct","F_DO_Pct","DO_mgl","F_DO_mgl","Depth","F_Depth","cDepth","F_cDepth","Level","F_Level","cLevel","F_cLevel","pH","F_pH","Turb","F_Turb","ChlFluor","F_ChlFluor",
"gtmpiwq  ","P",01/01/2002 22:30,1,1,"",14.1,<4> ,47.19,<4> ,30.7,<4> ,96.0,<4> ,8.2,<4> ,3.28,<4> ,"",<-1> [GCU],"",<-1> ,"","",7.9,<4> ,8,<4> ,"",<-1> ,
"gtmpiwq  ","P",01/01/2002 23:00,1,1,"",14.1,<4> ,47.49,<4> ,30.9,<4> ,96.1,<4> ,8.2,<4> ,3.36,<4> ,"",<-1> [GCU],"",<-1> ,"","",7.9,<4> ,12,<4> ,"",<-1> ,
"gtmpiwq  ","P",01/01/2002 23:30,1,1,"",14.2,<4> ,47.73,<4> ,31.1,<4> ,96.0,<4> ,8.1,<4> ,3.41,<4> ,"",<-1> [GCU],"",<-1> ,"","",7.9,<4> ,9,<4> ,"",<-1> ,
"gtmpiwq  ","P",01/02/2002 0:00,1,1,"",14.2,<4> ,47.77,<4> ,31.1,<4> ,95.6,<4> ,8.1,<4> ,3.41,<4> ,"",<-1> [GCU],"",<-1> ,"","",7.9,<4> ,10,<4> ,"",<-1> ,
"gtmpiwq  ","P",01/02/2002 0:30,1,1,"",14.2,<4> ,47.96,<4> ,31.3,<4> ,95.8,<4> ,8.1,<4> ,3.35,<4> ,"",<-1> [GCU],"",<-1> ,"","",7.9,<4> ,7,<4> ,"",<-1> ,
"gtmpiwq  ","P",01/02/2002 1:00,1,1,"",14.1,<4> ,47.5,<4> ,30.9,<4> ,96.1,<4> ,8.2,<4> ,3.24,<4> ,"",<-1> [GCU],"",<-1> ,"","",7.9,<4> ,8,<4> ,"",<-1> ,
"gtmpiwq  ","P",01/02/2002 1:30,1,1,"",13.9,<4> ,46.71,<4> ,30.4,<4> ,95.6,<4> ,8.2,<4> ,3.11,<4> ,"",<-1> [GCU],"",<-1> ,"","",7.9,<4> ,9,<4> ,"",<-1> ,
"gtmpiwq  ","P",01/02/2002 2:00,1,1,"",13.8,<4> ,46.19,<4> ,30.0,<4> ,95.4,<4> ,8.2,<4> ,2.96,<4> ,"",<-1> [GCU],"",<-1> ,"","",7.9,<4> ,9,<4> ,"",<-1> ,
"gtmpiwq  ","P",01/02/2002 2:30,1,1,"",13.7,<4> ,45.73,<4> ,29.6,<4> ,95.0,<4> ,8.2,<4> ,2.8,<4> ,"",<-1> [GCU],"",<-1> ,"","",7.8,<4> ,11,<4> ,"",<-1> ,
"gtmpiwq  ","P",01/02/2002 3:00,1,1,"",13.6,<4> ,45.33,<4> ,29.3,<4> ,94.7,<4> ,8.2,<4> ,2.63,<4> ,"",<-1> [GCU],"",<-1> ,"","",7.8,<4> ,9,<4> ,"",<-1> ,
"gtmpiwq  ","P",01/02/2002 3:30,1,1,"",13.6,<4> ,44.83,<4> ,29.0,<4> ,94.7,<4> ,8.2,<4> ,2.43,<4> ,"",<-1> [GCU],"",<-1> ,"","",7.8,<4> ,10,<4> ,"",<-1> ,
