"station","date","atemp_nValid","atemp_min","atemp_median","atemp_max","atemp_mean","atemp_sd","atemp_iqr","rh_nValid","rh_min","rh_median","rh_max","rh_mean","rh_sd","rh_iqr","bp_nValid","bp_min","bp_median","bp_max","bp_mean","bp_sd","bp_iqr","wspd_nValid","wspd_min","wspd_median","wspd_max","wspd_mean","wspd_sd","wspd_iqr","maxwspd_nValid","maxwspd_min","maxwspd_median","maxwspd_max","maxwspd_mean","maxwspd_sd","maxwspd_iqr","wdir_nValid","wdir_min","wdir_median","wdir_max","wdir_mean","wdir_sd","wdir_iqr","totpar_nValid","totpar_total","totprcp_nValid","totprcp_total"
"pdbpfmet",2001-01-28,96,-1.4,3.85,8.6,3.165625,3.28921133164327,6.85,96,45,81,98,78.5416666666667,17.5168590471349,34.75,0,NA,NA,NA,NA,NA,NA,96,0.2,1.5,10.9,2.96458333333333,2.8777542108814,3.525,0,NA,NA,NA,NA,NA,NA,96,4,160,354,171.114583333333,69.147572137105,70,96,4117.6,0,NA
"pdbpfmet",2001-01-29,96,4,6,8.2,5.859375,1.24837394237464,1.75,96,54,75,96,77.0729166666667,10.2733634031915,13.25,0,NA,NA,NA,NA,NA,NA,96,1.3,5.8,12.1,6.00625,2.21895245555194,2.825,0,NA,NA,NA,NA,NA,NA,96,132,247,291,226.4375,47.6674472393455,87.25,96,9609.3,0,NA
"pdbpfmet",2001-01-30,96,4.4,6,6.6,5.65520833333333,0.686082669817976,1.1,96,81,90,97,89.34375,4.32818942332825,7,0,NA,NA,NA,NA,NA,NA,96,1.7,4.4,9.2,4.43958333333333,1.31801119447899,1.5,0,NA,NA,NA,NA,NA,NA,96,87,158,185,156.895833333333,13.7714266865295,15.25,96,2784.8,0,NA
"pdbpfmet",2001-01-31,96,3.4,5.95,8.4,6.340625,1.26104201900024,2.225,96,85,92,98,92.4583333333333,4.23746862535608,9,0,NA,NA,NA,NA,NA,NA,96,0.2,2.3,6.7,2.60729166666667,1.222959722336,1.1,0,NA,NA,NA,NA,NA,NA,96,0,124,303,127.65625,42.4012979257649,62.5,96,4966.8,0,NA
"pdbpfmet",2001-02-01,96,0.9,7.55,11.8,6.1375,3.93463032437276,8.025,96,44,78,99,78.4375,18.8790122957521,36,0,NA,NA,NA,NA,NA,NA,96,0.2,2.55,15.2,3.65104166666667,3.60482118080967,4.425,0,NA,NA,NA,NA,NA,NA,96,21,150.5,328,153.1875,51.0191527503978,51.5,96,7771.7,0,NA
"pdbpfmet",2001-02-02,96,6,7.2,9.4,7.51770833333333,0.990586725836516,1.55,96,73,82.5,92,81.5729166666667,4.84223695949814,8,0,NA,NA,NA,NA,NA,NA,96,0.2,4.65,10.9,4.61875,2.52237617712889,4.5,0,NA,NA,NA,NA,NA,NA,96,4,174.5,349,179.645833333333,53.4545511166984,26,96,9018.8,0,NA
"pdbpfmet",2001-02-03,96,2.1,6,8.8,5.90520833333333,1.67233651811606,2.6,96,65,83,98,82.71875,9.13374670917518,16.5,0,NA,NA,NA,NA,NA,NA,96,0.2,2.2,6.3,2.459375,1.28633122729559,1.725,0,NA,NA,NA,NA,NA,NA,96,31,147,230,145.25,39.7735696424807,64,96,13767.3,0,NA
"pdbpfmet",2001-02-04,96,3.8,8.55,11.9,7.91979166666667,2.64382576827265,5.025,96,71,86,92,84.75,5.91519008014202,10,0,NA,NA,NA,NA,NA,NA,96,0.2,4.1,11.3,4.41458333333333,2.57428494585509,4.025,0,NA,NA,NA,NA,NA,NA,96,58,173.5,344,163.708333333333,58.6565232459123,79.5,96,12582,0,NA
"pdbpfmet",2001-02-05,96,3.4,5.35,7.7,5.54166666666667,1.13264168781767,1.725,96,54,76,90,74.875,9.31467433111522,15.25,0,NA,NA,NA,NA,NA,NA,96,0.2,1.9,10.6,2.26875,1.69266606897304,1.7,0,NA,NA,NA,NA,NA,NA,96,0,150.5,355,164.510416666667,138.738375125472,275.75,96,11542.5,0,NA
"pdbpfmet",2001-02-06,96,-2.1,3.05,5.7,3.11770833333333,1.79865416304681,2.7,96,36,57.5,88,60,16.4393622619294,32,0,NA,NA,NA,NA,NA,NA,96,0.2,2.8,8.3,3.27916666666667,2.26166760397659,3.45,0,NA,NA,NA,NA,NA,NA,96,0,29,354,106.760416666667,141.022338267208,209.75,96,18442.5,0,NA
"pdbpfmet",2001-02-07,96,-2.2,0.75,4.5,0.794791666666667,1.89555545486175,3.225,96,45,61,82,62.15625,9.41368334981193,14,0,NA,NA,NA,NA,NA,NA,96,0.2,0.8,4.4,1.11979166666667,0.952627368654067,1.225,0,NA,NA,NA,NA,NA,NA,96,13,137,340,145.395833333333,68.2758305338552,99,96,18242,0,NA
"pdbpfmet",2001-02-08,96,0.1,2.4,3.9,2.14270833333333,1.01688324555365,1.325,96,66,90,97,87.6770833333333,8.25449771071144,9,0,NA,NA,NA,NA,NA,NA,96,0.3,3.75,7.8,3.71770833333333,1.89175467373918,3.325,0,NA,NA,NA,NA,NA,NA,96,95,129.5,185,130.375,17.0072739855937,23,96,2602,0,NA
"pdbpfmet",2001-02-09,96,-0.7,2.45,5.8,2.70729166666667,2.14300550342721,4.475,96,67,84,98,86.125,9.11707478479687,17,0,NA,NA,NA,NA,NA,NA,96,0.2,1.1,4,1.27708333333333,1.0174766689855,1.1,0,NA,NA,NA,NA,NA,NA,96,0,143,354,174.78125,116.040120387191,235,96,14940.2,0,NA
"pdbpfmet",2001-02-10,96,-1.6,1.35,8,2.328125,3.16456376390009,5.25,96,52,81,98,79.75,15.1108187106213,27.5,0,NA,NA,NA,NA,NA,NA,96,0.2,1.3,5.2,1.68541666666667,1.36397091855606,1.6,0,NA,NA,NA,NA,NA,NA,96,0,131.5,354,134.458333333333,70.3264443287859,87,96,15731.3,0,NA
"pdbpfmet",2001-02-11,96,-1.2,3.15,7.4,3.4125,2.51061955029347,4.625,96,55,74,90,73.4583333333333,8.53342242278056,15,0,NA,NA,NA,NA,NA,NA,96,0.2,2.3,9.4,3.003125,2.39773810628179,2.5,0,NA,NA,NA,NA,NA,NA,96,0,81.5,355,171.791666666667,152.412246825694,313,96,20642.5,0,NA
"pdbpfmet",2001-02-12,96,-2.6,0.3,6.4,1.715625,3.00327288575577,5.725,96,53,80,97,80.53125,11.7875519756626,21,0,NA,NA,NA,NA,NA,NA,96,0.2,0.8,6.3,1.36979166666667,1.57728079078598,1.4,0,NA,NA,NA,NA,NA,NA,96,0,117.5,355,173.072916666667,126.870696279958,263.5,96,19252.2,0,NA
"pdbpfmet",2001-02-13,96,-2.8,3,6.4,2.20520833333333,3.02388282255801,5.45,96,63,84,97,84.75,8.3097913077855,14,41,1020,1021,1022,1021.0243902439,0.352690011061327,0,96,0.2,1.45,7.7,2.54895833333333,2.24330558688297,3.8,0,NA,NA,NA,NA,NA,NA,96,0,241.5,355,206.854166666667,133.031454861082,258,96,21430.5,41,0
"pdbpfmet",2001-02-14,96,-1.3,2.8,5.4,2.028125,2.32983862666833,4.35,96,77,92,98,90.8333333333333,6.24190704102295,11.25,96,1012,1017,1021,1016.3125,3.37580399780244,6,96,0.2,2.35,5.8,2.30729166666667,1.53494349573127,2.125,0,NA,NA,NA,NA,NA,NA,96,79,160.5,239,160.677083333333,30.1063010686316,43.5,96,6796.3,96,0.6
"pdbpfmet",2001-02-15,96,-1.3,2.3,3.8,2.03645833333333,1.31854144230954,1.8,96,55,73.5,98,77.78125,15.6643766990079,32,96,1011,1016,1018,1015.38541666667,2.08942093044016,3.25,96,0.2,2.4,6.5,2.40729166666667,1.06467141376964,1.225,0,NA,NA,NA,NA,NA,NA,96,0,65.5,355,135.333333333333,133.577784685192,284.25,96,10842.2,96,1.3
"pdbpfmet",2001-02-16,96,-1.2,0.85,2,0.360416666666667,0.981135664922266,1.8,96,88,94,99,94.5729166666667,3.80233942300254,7,96,1017,1020.5,1024,1020.36458333333,2.58383554824042,5,96,0.2,2,4.4,2.02708333333333,0.887276040434894,1.3,0,NA,NA,NA,NA,NA,NA,96,0,26,355,67.7916666666667,106.092900369308,50.25,96,6493.1,96,4.4
"pdbpfmet",2001-02-17,96,-1.5,1.7,5.6,1.92291666666667,1.87585652950812,2.525,96,66,85.5,98,85.3958333333333,9.37912482357178,18,96,1011,1016.5,1023,1016.21875,3.73941488527424,7.25,96,0.2,1.1,2.6,1.17291666666667,0.768111719761577,1.1,0,NA,NA,NA,NA,NA,NA,96,0,76,354,135.854166666667,129.941280598233,240.5,96,12433.7,96,0
"pdbpfmet",2001-02-18,96,1.8,6.2,10.2,6.43541666666667,2.41063342480186,3.325,96,61,79,98,78.8125,9.2875836753332,10,96,1011,1017,1018,1015.17708333333,2.44085744928279,5,96,0.2,4.35,8.6,4.10104166666667,2.20838091640229,4.15,0,NA,NA,NA,NA,NA,NA,96,3,166.5,274,142.895833333333,57.9038184663365,98.5,96,21382.1,96,0
"pdbpfmet",2001-02-19,96,-0.2,4.55,8.8,4.61875,2.49383714067509,4.075,96,65,82.5,97,82.1354166666667,7.53464949300604,8.25,96,1012,1015,1017,1014.86458333333,1.56689294745108,3,96,0.2,2.6,7.3,2.871875,1.73622113101686,2.3,0,NA,NA,NA,NA,NA,NA,96,0,60,355,160.760416666667,152.665905944056,322.25,96,24468.6,96,0
"pdbpfmet",2001-02-20,96,-0.6,3.9,8.5,4.246875,2.97204353318687,5.225,96,64,78.5,97,81.4270833333333,10.3829260571754,20.25,96,1015,1016,1017,1015.82291666667,0.580286529345935,1,96,0.2,1.7,5.3,2.01458333333333,1.61166662131026,2.8,0,NA,NA,NA,NA,NA,NA,96,0,123.5,355,172.875,144.8460707459,299,96,24510.1,96,0
"pdbpfmet",2001-02-21,96,0,6.2,8.6,4.81979166666667,3.02472686167186,5.8,96,72,92,99,88.7291666666667,9.29003899676441,19,96,1014,1016,1017,1015.90625,1.03698068804025,2,96,0.2,1,5,1.77395833333333,1.67867396236727,3.025,0,NA,NA,NA,NA,NA,NA,96,0,170.5,355,194.052083333333,129.765973140449,274.25,96,21365.8,96,0.6
"pdbpfmet",2001-02-22,96,0.6,6.8,8.6,6.46145833333333,1.95859078188303,1.25,96,83,94,99,92.5104166666667,5.07210076204632,9.25,96,1012,1014.5,1017,1014.45833333333,1.80593563251073,3,96,0.2,2,7.4,2.65520833333333,2.10297382378116,3.525,0,NA,NA,NA,NA,NA,NA,96,1,324.5,354,226,127.914691967157,239.25,96,22730.4,96,1.5
"pdbpfmet",2001-02-23,96,-0.2,5.5,7.5,5.06875,2.11701440713095,2.95,96,84,96,99,94.6770833333333,4.68928182508662,7.25,96,1008,1011,1013,1010.60416666667,1.84378995645078,3,96,0.2,2.2,5.6,2.49270833333333,1.23767564764438,1.8,0,NA,NA,NA,NA,NA,NA,96,107,161,191,160.375,17.508043264379,21.75,96,8521.3,96,0.3
"pdbpfmet",2001-02-24,96,-0.2,5.25,9.1,5.27395833333333,2.35297101293647,2.45,96,63,93,98,89.0208333333333,8.33000810850261,13,96,1008,1009,1012,1009,1.08579342806127,1,96,0.2,2.3,4.8,2.284375,1.29568743184945,1.6,0,NA,NA,NA,NA,NA,NA,96,0,173.5,355,174.510416666667,97.9056468229722,75.25,96,20596,96,0
"pdbpfmet",2001-02-25,96,-1.2,1.2,7.3,2.384375,3.18940113583462,6.7,96,58,92.5,99,86.5625,12.6064415447442,22,96,1012,1022.5,1028,1020.90625,4.60680989063159,8,96,0.2,1.1,5.2,1.59479166666667,1.38893141747753,2,0,NA,NA,NA,NA,NA,NA,96,1,170.5,355,182.90625,114.194301463961,234,96,23095.4,96,0
